Support Count,Label,Tot Fwd Pkts Category,Tot Bwd Pkts Category,Flow Duration Category,TotLen Fwd Pkts Category,TotLen Bwd Pkts Category,Flow IAT Mean Category,Pkt Size Avg Category,Fwd Act Data Pkts Category,Bwd Pkts/s Category,Fwd Pkts/s Category,Subflow Bwd Byts Category,Dst Port,Protocol,SYN Flag Cnt,ACK Flag Cnt,PSH Flag Cnt,Init Fwd Win Byts Category,Fwd Seg Size Min
25013,DDOS attack-HOIC,2.5,2.5,NaN,NaN,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
6964,DDOS attack-HOIC,2.5,2.5,8170.5,318.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
12559,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
24014,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
10155,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
18320,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,1073.26785725,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
430,DDOS attack-HOIC,2.5,2.5,3921.5,318.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
736,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
1406,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
3621,DDOS attack-HOIC,2.5,2.5,3921.5,318.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
6497,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
12248,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,NaN,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
903,DDOS attack-HOIC,2.5,2.5,3921.5,318.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
1514,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
2932,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
1333,DDOS attack-HOIC,2.5,2.5,3921.5,318.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
2250,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
4338,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
4524,DDOS attack-HOIC,2.5,2.5,3921.5,318.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
8011,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
192,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,332.2544249,532.0,80,6,0,0,1,49136.5,20
1069,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
2036,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
3753,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
1131,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,1727.8511907500001,814.64285715,0.5,NaN,332.2544249,532.0,80,6,0,0,1,49136.5,20
2140,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,814.64285715,0.5,NaN,332.2544249,532.0,80,6,0,0,1,49136.5,20
3945,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,814.64285715,0.5,NaN,332.2544249,532.0,80,6,0,0,1,49136.5,20
2046,DDOS attack-HOIC,2.5,2.5,8170.5,318.5,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
3777,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
7115,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
3115,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
5813,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
10868,DDOS attack-HOIC,2.5,2.5,NaN,NaN,532.0,1727.8511907500001,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
3177,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,1727.8511907500001,814.64285715,0.5,NaN,332.2544249,532.0,80,6,0,0,1,49136.5,20
5917,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,1727.8511907500001,814.64285715,0.5,NaN,332.2544249,532.0,80,6,0,0,1,49136.5,20
4981,DDOS attack-HOIC,2.5,2.5,8170.5,318.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
8944,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
16958,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,NaN,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
6050,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
10980,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
875,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
1297,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
2652,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
937,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
1401,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
2844,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,1727.8511907500001,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
2006,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,1727.8511907500001,814.64285715,0.5,NaN,NaN,532.0,80,6,0,0,1,49136.5,20
3437,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,1727.8511907500001,814.64285715,0.5,NaN,NaN,532.0,80,6,0,0,1,49136.5,20
6144,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
11230,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
21427,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
7019,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
12527,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
24079,DDOS attack-HOIC,2.5,2.5,12323.0,NaN,532.0,NaN,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
7081,DDOS attack-HOIC,2.5,2.5,12323.0,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
12631,DDOS attack-HOIC,2.5,2.5,12323.0,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
4681,DDOS attack-HOIC,2.5,2.5,20560.5,318.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
8319,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
15674,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
413,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
790,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
1412,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,5249.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
1869,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
3651,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
6725,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
2282,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
4441,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
8137,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,5249.5,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
6550,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
11970,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
22399,DDOS attack-HOIC,2.5,2.5,NaN,NaN,532.0,5249.5,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
6963,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
12760,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,5249.5,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
1495,DDOS attack-HOIC,2.5,2.5,20560.5,318.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
2669,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
5041,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
6176,DDOS attack-HOIC,2.5,2.5,20560.5,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
10988,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
20715,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,NaN,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
6025,DDOS attack-HOIC,2.5,2.5,20560.5,318.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
10848,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
20254,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
7520,DDOS attack-HOIC,2.5,2.5,20560.5,318.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
13517,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
25295,DDOS attack-HOIC,2.5,2.5,20560.5,NaN,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
12201,DDOS attack-HOIC,2.5,2.5,20560.5,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
21836,DDOS attack-HOIC,2.5,2.5,20560.5,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
191,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,10555.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
375,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,10555.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
654,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,10555.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
669,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,10555.5,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,NaN,20
211,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,10555.5,814.64285715,0.5,NaN,39.384033715,532.0,80,6,0,0,1,49136.5,20
389,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,10555.5,814.64285715,0.5,NaN,39.384033715,532.0,80,6,0,0,1,49136.5,20
694,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,10555.5,814.64285715,0.5,NaN,39.384033715,532.0,80,6,0,0,1,49136.5,20
604,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
1165,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
2066,DDOS attack-HOIC,2.5,2.5,60012540.0,NaN,532.0,NaN,814.64285715,0.5,217.26817253032502,39.384033715,532.0,80,6,0,0,1,49136.5,20
2473,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
4816,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
624,DDOS attack-HOIC,2.5,2.5,60012540.0,318.5,532.0,NaN,814.64285715,0.5,NaN,39.384033715,532.0,80,6,0,0,1,49136.5,20
1179,DDOS attack-HOIC,2.5,2.5,60012540.0,155.5,532.0,NaN,814.64285715,0.5,NaN,39.384033715,532.0,80,6,0,0,1,49136.5,20
7650,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
13889,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
8045,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
14639,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,128.352005265,532.0,80,6,0,0,1,49136.5,20
12169,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
22078,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
41681,DDOS attack-HOIC,2.5,2.5,NaN,NaN,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
13044,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,NaN,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
23375,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,NaN,814.64285715,0.5,217.26817253032502,224.8744679,532.0,80,6,0,0,1,49136.5,20
13664,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
24747,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,2440.5833334999998,814.64285715,0.5,217.26817253032502,NaN,532.0,80,6,0,0,1,49136.5,20
4396,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
7698,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
14721,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
5299,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
9212,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
17653,DDOS attack-HOIC,2.5,2.5,NaN,NaN,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
261,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,398.91666665,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
528,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
961,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,398.91666665,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
4657,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,398.91666665,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
8226,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,398.91666665,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
15682,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,398.91666665,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
2232,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,NaN,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
4481,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,NaN,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
8087,DDOS attack-HOIC,2.5,2.5,1366.0,NaN,532.0,NaN,814.64285715,0.5,21581.027668,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
6628,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,NaN,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
12179,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,NaN,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
5560,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,398.91666665,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
9740,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,398.91666665,814.64285715,0.5,NaN,1880.5467184999998,532.0,80,6,0,0,1,49136.5,20
9010,DDOS attack-HOIC,2.5,2.5,8170.5,318.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
16336,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,NaN,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
5729,DDOS attack-HOIC,2.5,2.5,NaN,318.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
9948,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,398.91666665,814.64285715,0.5,1762.6642132499999,NaN,532.0,80,6,0,0,1,49136.5,20
2554,DDOS attack-HOIC,2.5,2.5,1366.0,318.5,532.0,NaN,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
5110,DDOS attack-HOIC,2.5,2.5,1366.0,155.5,532.0,NaN,814.64285715,0.5,21581.027668,NaN,532.0,80,6,0,0,1,49136.5,20
811,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,NaN,20
1244,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,80,6,0,1,0,30969.0,20
2576,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,511.5,20
2579,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,3580.3784364999997,64.5,NaN,6,0,1,0,511.5,20
23105,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,3580.3784364999997,64.5,8080,6,0,1,0,NaN,20
7653,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,3580.3784364999997,64.5,80,6,0,1,0,30969.0,20
30761,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,3580.3784364999997,64.5,NaN,6,0,1,0,NaN,20
2654,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,511.5,20
2658,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,NaN,6,0,1,0,511.5,20
23916,Bot,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,8080,6,0,1,0,NaN,20
8897,DDOS attack-HOIC,1.5,0.5,602.5,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,NaN,64.5,80,6,0,1,0,30969.0,20
6906,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
11987,DDOS attack-HOIC,2.5,2.5,3921.5,NaN,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
6907,DDOS attack-HOIC,2.5,2.5,3921.5,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,NaN,20
6292,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
10968,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1073.26785725,NaN,0.5,1762.6642132499999,332.2544249,532.0,80,6,0,0,1,49136.5,20
8833,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
15612,DDOS attack-HOIC,2.5,2.5,8170.5,NaN,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
8834,DDOS attack-HOIC,2.5,2.5,8170.5,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,NaN,20
15739,DDOS attack-HOIC,2.5,2.5,NaN,155.5,532.0,1073.26785725,NaN,0.5,1762.6642132499999,708.90559105,532.0,80,6,0,0,1,49136.5,20
232,Bot,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,8080,6,0,1,0,511.5,20
241,Bot,1.5,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,511.5,20
243,Bot,NaN,0.5,1366.0,155.5,64.5,1073.26785725,32.5,0.5,35.631627280325,1880.5467184999998,64.5,NaN,6,0,1,0,511.5,20
